Order_ID,Order_Date,CustomerName,State,City,Amount,Profit,Quantity,Category,Sub-Category,PaymentMode
B-25710,2018-07-05 00:00:00.0000000,Megha,Maharashtra,Pune,53,-18,4,Clothing,T-shirt,UPI
B-25685,2018-06-10 00:00:00.0000000,Sheetal,Madhya Pradesh,Indore,51,7,2,Furniture,Furnishings,UPI
B-25740,2018-08-03 00:00:00.0000000,Rane,Maharashtra,Mumbai,40,-37,3,Clothing,Stole,COD
B-25973,2018-01-24 00:00:00.0000000,Madan Mohan,Uttar Pradesh,Mathura,39,14,5,Clothing,Leggings,COD
B-25769,2018-09-02 00:00:00.0000000,Surbhi,Maharashtra,Mumbai,355,-4,2,Clothing,Saree,Debit Card
B-25687,2018-06-11 00:00:00.0000000,Sanjna,Maharashtra,Mumbai,357,139,2,Clothing,Saree,Debit Card
B-25603,2018-04-03 00:00:00.0000000,Jahan,Madhya Pradesh,Bhopal,38,18,1,Clothing,Kurti,COD
B-26050,2018-03-06 00:00:00.0000000,Paridhi,Rajasthan,Jaipur,38,9,2,Clothing,Stole,COD
B-25748,2018-08-12 00:00:00.0000000,Nitant,Rajasthan,Jaipur,141,10,4,Clothing,Shirt,UPI
B-25833,2018-10-29 00:00:00.0000000,Krishna,Madhya Pradesh,Indore,36,4,9,Clothing,Hankerchief,COD
B-25930,2018-01-03 00:00:00.0000000,Monica,Punjab,Chandigarh,351,-94,5,Electronics,Electronic Games,COD
B-26035,2018-02-23 00:00:00.0000000,Pinky,Jammu and Kashmir,Kashmir,369,15,3,Electronics,Electronic Games,Debit Card
B-25851,2018-11-06 00:00:00.0000000,Kushal,Nagaland,Kohima,53,24,6,Clothing,Hankerchief,EMI
B-25718,2018-07-12 00:00:00.0000000,Anjali,Maharashtra,Mumbai,371,115,1,Furniture,Bookcases,Debit Card
B-25898,2018-12-07 00:00:00.0000000,Abhishek,Rajasthan,Udaipur,499,33,4,Clothing,Saree,COD
B-25893,2018-12-04 00:00:00.0000000,Vrinda,Uttar Pradesh,Mathura,223,62,7,Clothing,Shirt,COD
B-25983,2018-01-30 00:00:00.0000000,Atul,Delhi,Delhi,50,-4,6,Clothing,T-shirt,EMI
B-26056,2018-03-10 00:00:00.0000000,Sonal,Bihar,Patna,391,90,6,Electronics,Phones,Debit Card
B-25715,2018-07-10 00:00:00.0000000,Srishti,Jammu and Kashmir,Kashmir,416,137,3,Electronics,Phones,Debit Card
B-25702,2018-06-27 00:00:00.0000000,Shaily,Maharashtra,Mumbai,424,-17,9,Furniture,Chairs,Debit Card
B-25618,2018-04-18 00:00:00.0000000,Manju,Andhra Pradesh,Hyderabad,362,127,1,Furniture,Bookcases,COD
B-25643,2018-04-29 00:00:00.0000000,Kirti,Jammu and Kashmir,Kashmir,36,-7,1,Electronics,Electronic Games,COD
B-25961,2018-01-18 00:00:00.0000000,Surbhi,Gujarat,Ahmedabad,34,-10,3,Clothing,Skirt,COD
B-25873,2018-11-23 00:00:00.0000000,Divyeta,Madhya Pradesh,Indore,367,73,3,Electronics,Electronic Games,UPI
B-26053,2018-03-09 00:00:00.0000000,Kirti,Jammu and Kashmir,Kashmir,425,208,7,Clothing,Saree,Debit Card
B-25683,2018-06-08 00:00:00.0000000,Shreya,Kerala ,Thiruvananthapuram,433,26,3,Electronics,Printers,Debit Card
B-25718,2018-07-12 00:00:00.0000000,Anjali,Maharashtra,Mumbai,460,31,3,Furniture,Bookcases,Debit Card
B-25753,2018-08-17 00:00:00.0000000,Shivam,Uttar Pradesh,Lucknow,62,-56,5,Clothing,Kurti,COD
B-25852,2018-11-07 00:00:00.0000000,Soumyabrata,Andhra Pradesh,Hyderabad,50,16,1,Clothing,Stole,EMI
B-25914,2018-12-18 00:00:00.0000000,Kajal,Delhi,Delhi,460,-143,3,Furniture,Chairs,Debit Card
B-26083,2018-03-24 00:00:00.0000000,Yogesh,Bihar,Patna,34,3,3,Clothing,Saree,COD
B-25857,2018-11-10 00:00:00.0000000,Anand,Madhya Pradesh,Indore,227,59,2,Furniture,Furnishings,UPI
B-25939,2018-01-05 00:00:00.0000000,Vineet,Sikkim,Gangtok,469,33,4,Electronics,Electronic Games,Debit Card
B-25851,2018-11-06 00:00:00.0000000,Kushal,Nagaland,Kohima,103,46,2,Clothing,Saree,UPI
B-25699,2018-06-24 00:00:00.0000000,Kritika,Uttar Pradesh,Lucknow,34,-13,5,Clothing,Leggings,COD
B-26078,2018-03-22 00:00:00.0000000,Kasheen,West Bengal,Kolkata,137,63,3,Clothing,Stole,COD
B-26075,2018-03-21 00:00:00.0000000,Pearl,Maharashtra,Pune,34,12,2,Clothing,Stole,COD
B-25956,2018-01-17 00:00:00.0000000,Shreya,Maharashtra,Mumbai,474,56,4,Electronics,Phones,Debit Card
B-25861,2018-11-15 00:00:00.0000000,Aayush,Uttar Pradesh,Lucknow,50,3,2,Clothing,Stole,EMI
B-25777,2018-09-10 00:00:00.0000000,Aditi,Madhya Pradesh,Indore,69,-67,4,Clothing,Kurti,UPI
B-25634,2018-04-26 00:00:00.0000000,Sanjay,Goa,Goa,389,-83,3,Furniture,Chairs,UPI
B-25753,2018-08-17 00:00:00.0000000,Shivam,Uttar Pradesh,Lucknow,77,-43,8,Clothing,Stole,COD
B-25687,2018-06-11 00:00:00.0000000,Sanjna,Maharashtra,Mumbai,51,21,3,Clothing,T-shirt,COD
B-25885,2018-11-28 00:00:00.0000000,Shatayu,Madhya Pradesh,Indore,394,146,2,Furniture,Bookcases,UPI
B-25767,2018-08-31 00:00:00.0000000,Ashmeet,West Bengal,Kolkata,48,-22,2,Clothing,Saree,EMI
B-25961,2018-01-18 00:00:00.0000000,Surbhi,Gujarat,Ahmedabad,34,-12,5,Clothing,Leggings,COD
B-25923,2018-12-27 00:00:00.0000000,Gopal,Maharashtra,Mumbai,484,28,3,Electronics,Printers,Debit Card
B-25799,2018-10-01 00:00:00.0000000,Divyansh,Gujarat,Ahmedabad,47,-27,4,Clothing,Saree,EMI
B-25955,2018-01-16 00:00:00.0000000,Shiva,Maharashtra,Pune,45,8,4,Clothing,Skirt,EMI
B-26015,2018-02-14 00:00:00.0000000,Kasheen,West Bengal,Kolkata,128,55,1,Clothing,Saree,COD
B-26051,2018-03-07 00:00:00.0000000,Parishi,West Bengal,Kolkata,669,74,5,Furniture,Bookcases,COD
B-25822,2018-10-18 00:00:00.0000000,Tejas,Karnataka,Bangalore,34,13,2,Clothing,Saree,COD
B-25989,2018-02-01 00:00:00.0000000,Anjali,Delhi,Delhi,44,14,3,Clothing,Hankerchief,Credit Card
B-25910,2018-12-14 00:00:00.0000000,Jay,Delhi,Delhi,33,1,2,Clothing,Shirt,COD
B-25956,2018-01-17 00:00:00.0000000,Shreya,Maharashtra,Mumbai,33,10,3,Clothing,Hankerchief,COD
B-25986,2018-01-31 00:00:00.0000000,Shweta,Rajasthan,Udaipur,487,-23,3,Electronics,Printers,Debit Card
B-26098,2018-03-29 00:00:00.0000000,Pinky,Jammu and Kashmir,Kashmir,497,179,3,Furniture,Chairs,Debit Card
B-26061,2018-03-14 00:00:00.0000000,Anurag,Madhya Pradesh,Indore,508,203,2,Electronics,Accessories,Debit Card
B-25954,2018-01-14 00:00:00.0000000,Trupti,Gujarat,Ahmedabad,524,-25,2,Electronics,Electronic Games,Debit Card
B-26034,2018-02-23 00:00:00.0000000,Vini,Karnataka,Bangalore,425,183,5,Electronics,Accessories,UPI
B-25909,2018-12-13 00:00:00.0000000,Sujay,Maharashtra,Pune,168,56,3,Clothing,Saree,COD
B-25692,2018-06-17 00:00:00.0000000,Rashmi,Madhya Pradesh,Indore,141,28,7,Furniture,Furnishings,UPI
B-25959,2018-01-18 00:00:00.0000000,Muskan,Madhya Pradesh,Indore,429,17,3,Furniture,Chairs,UPI
B-25745,2018-08-09 00:00:00.0000000,Kartik,Gujarat,Ahmedabad,44,-8,3,Clothing,Stole,Credit Card
B-25689,2018-06-14 00:00:00.0000000,Bhaggyasree,Maharashtra,Mumbai,149,136,3,Clothing,Stole,UPI
B-25786,2018-09-19 00:00:00.0000000,Madan Mohan,Uttar Pradesh,Mathura,44,-34,3,Clothing,Stole,Credit Card
B-25897,2018-12-06 00:00:00.0000000,Rohan,Madhya Pradesh,Indore,33,10,3,Clothing,Hankerchief,COD
B-26056,2018-03-10 00:00:00.0000000,Sonal,Bihar,Patna,33,9,2,Clothing,Hankerchief,COD
B-25855,2018-11-08 00:00:00.0000000,Abhijeet,Madhya Pradesh,Bhopal,442,31,2,Electronics,Electronic Games,UPI
B-25667,2018-05-23 00:00:00.0000000,Anjali,Haryana,Chandigarh,41,6,5,Clothing,Skirt,Credit Card
B-25701,2018-06-26 00:00:00.0000000,Maithilee,Madhya Pradesh,Indore,33,-12,5,Clothing,Hankerchief,COD
B-26046,2018-03-04 00:00:00.0000000,Nishi,Maharashtra,Mumbai,32,3,8,Clothing,Hankerchief,COD
B-25676,2018-06-01 00:00:00.0000000,Chandni,Rajasthan,Jaipur,32,6,3,Clothing,Shirt,COD
B-26045,2018-03-03 00:00:00.0000000,Nidhi,Nagaland,Kohima,179,77,1,Clothing,Saree,UPI
B-25889,2018-12-03 00:00:00.0000000,Abhishek,Gujarat,Surat,31,10,1,Clothing,Kurti,COD
B-25900,2018-12-09 00:00:00.0000000,Anand,Punjab,Amritsar,140,68,5,Clothing,T-shirt,COD
B-25685,2018-06-10 00:00:00.0000000,Sheetal,Madhya Pradesh,Indore,529,137,3,Electronics,Phones,Debit Card
B-25622,2018-04-22 00:00:00.0000000,Monisha,Rajasthan,Jaipur,534,0,3,Clothing,Saree,Debit Card
B-25709,2018-07-01 00:00:00.0000000,Aakanksha,Madhya Pradesh,Indore,41,-6,1,Furniture,Chairs,Credit Card
B-25798,2018-10-01 00:00:00.0000000,Shishu,Andhra Pradesh,Hyderabad,379,63,2,Clothing,Saree,COD
B-25933,2018-01-04 00:00:00.0000000,Shikhar,Maharashtra,Mumbai,81,-44,3,Clothing,Stole,COD
B-25793,2018-09-24 00:00:00.0000000,Siddharth,Madhya Pradesh,Indore,40,-33,5,Clothing,Hankerchief,Credit Card
B-25951,2018-01-13 00:00:00.0000000,Jesal,West Bengal,Kolkata,40,18,1,Electronics,Accessories,Credit Card
B-25656,2018-05-11 00:00:00.0000000,Priyanka,Maharashtra,Pune,534,0,3,Clothing,Saree,Debit Card
B-26056,2018-03-10 00:00:00.0000000,Sonal,Bihar,Patna,31,9,2,Clothing,Hankerchief,COD
B-25870,2018-11-20 00:00:00.0000000,Pranav,Andhra Pradesh,Hyderabad,473,-113,9,Clothing,Hankerchief,UPI
B-25690,2018-06-15 00:00:00.0000000,Gunjan,Madhya Pradesh,Indore,31,-10,3,Clothing,Skirt,COD
B-25702,2018-06-27 00:00:00.0000000,Shaily,Maharashtra,Mumbai,31,-3,4,Clothing,Saree,COD
B-25752,2018-08-14 00:00:00.0000000,Vaibhav,Madhya Pradesh,Indore,91,15,6,Clothing,T-shirt,UPI
B-25781,2018-09-14 00:00:00.0000000,Rutuja,Gujarat,Ahmedabad,30,-25,2,Clothing,T-shirt,COD
B-26038,2018-02-24 00:00:00.0000000,Pooja,Bihar,Patna,30,6,1,Clothing,T-shirt,COD
B-25761,2018-08-25 00:00:00.0000000,Madhav,Uttar Pradesh,Mathura,40,0,3,Clothing,Saree,Credit Card
B-25751,2018-08-14 00:00:00.0000000,Nishant,Maharashtra,Mumbai,534,5,2,Electronics,Electronic Games,Debit Card
B-25750,2018-08-14 00:00:00.0000000,Priyanshu,Madhya Pradesh,Indore,539,-146,7,Furniture,Furnishings,Debit Card
B-25726,2018-07-21 00:00:00.0000000,Kiran,Maharashtra,Mumbai,490,-128,8,Furniture,Bookcases,UPI
B-26048,2018-03-04 00:00:00.0000000,Parth,Maharashtra,Pune,163,81,2,Electronics,Accessories,COD
B-26051,2018-03-07 00:00:00.0000000,Parishi,West Bengal,Kolkata,184,85,6,Clothing,T-shirt,UPI
B-25614,2018-04-13 00:00:00.0000000,Vandana,Himachal Pradesh,Simla,494,54,4,Furniture,Bookcases,COD
B-25907,2018-12-11 00:00:00.0000000,Jaydeep,Madhya Pradesh,Bhopal,30,11,5,Clothing,Hankerchief,COD
B-25789,2018-09-22 00:00:00.0000000,Akshay,Uttar Pradesh,Lucknow,30,0,1,Clothing,Kurti,COD
B-26097,2018-03-28 00:00:00.0000000,Vini,Karnataka,Bangalore,39,-18,2,Clothing,Leggings,Credit Card
B-25902,2018-12-10 00:00:00.0000000,Ishpreet,Maharashtra,Mumbai,1700,85,3,Clothing,Trousers,COD
B-25657,2018-05-13 00:00:00.0000000,Tulika,Madhya Pradesh,Bhopal,332,-43,6,Electronics,Phones,UPI
B-25854,2018-11-08 00:00:00.0000000,Shubham,Maharashtra,Pune,436,131,9,Clothing,Hankerchief,UPI
B-25610,2018-04-09 00:00:00.0000000,Yogesh,Bihar,Patna,30,-5,2,Furniture,Furnishings,COD
B-25733,2018-07-28 00:00:00.0000000,Dhirajendu,Maharashtra,Mumbai,30,-10,2,Clothing,Stole,COD
B-25798,2018-10-01 00:00:00.0000000,Shishu,Andhra Pradesh,Hyderabad,38,-13,3,Clothing,Stole,Credit Card
B-25803,2018-10-05 00:00:00.0000000,Shivanshu,Madhya Pradesh,Indore,511,194,3,Furniture,Chairs,UPI
B-25755,2018-08-19 00:00:00.0000000,Shourya,Kerala ,Thiruvananthapuram,37,-53,3,Clothing,Saree,Credit Card
B-25850,2018-11-05 00:00:00.0000000,Abhishek,Goa,Goa,513,215,2,Electronics,Accessories,COD
B-25667,2018-05-23 00:00:00.0000000,Anjali,Haryana,Chandigarh,516,69,4,Furniture,Bookcases,UPI
B-25796,2018-09-24 00:00:00.0000000,Sukrith,Maharashtra,Mumbai,559,-19,2,Clothing,Trousers,Debit Card
B-26013,2018-02-13 00:00:00.0000000,Jahan,Madhya Pradesh,Bhopal,29,-10,3,Clothing,Skirt,COD
B-25683,2018-06-08 00:00:00.0000000,Shreya,Kerala ,Thiruvananthapuram,148,52,5,Clothing,Stole,UPI
B-26054,2018-03-10 00:00:00.0000000,Mayank,Maharashtra,Mumbai,559,-174,2,Electronics,Electronic Games,Debit Card
B-26010,2018-02-11 00:00:00.0000000,Kartikay,Bihar,Patna,527,26,3,Electronics,Electronic Games,COD
B-25979,2018-01-27 00:00:00.0000000,Shivangi,Madhya Pradesh,Indore,560,44,3,Clothing,Saree,Debit Card
B-25973,2018-01-24 00:00:00.0000000,Madan Mohan,Uttar Pradesh,Mathura,571,108,12,Clothing,Stole,Debit Card
B-25975,2018-01-25 00:00:00.0000000,Priyanka,Uttar Pradesh,Prayagraj,29,2,3,Clothing,Skirt,COD
B-26010,2018-02-11 00:00:00.0000000,Kartikay,Bihar,Patna,29,3,2,Clothing,Stole,COD
B-25767,2018-08-31 00:00:00.0000000,Ashmeet,West Bengal,Kolkata,29,-3,3,Clothing,Saree,COD
B-25815,2018-10-10 00:00:00.0000000,Harsh,Nagaland,Kohima,35,14,2,Clothing,Stole,Credit Card
B-25853,2018-11-08 00:00:00.0000000,Gaurav,Gujarat,Ahmedabad,579,139,3,Electronics,Printers,Debit Card
B-25756,2018-08-20 00:00:00.0000000,Mohan,Maharashtra,Mumbai,29,-24,4,Clothing,Leggings,COD
B-25755,2018-08-19 00:00:00.0000000,Shourya,Kerala ,Thiruvananthapuram,593,213,4,Furniture,Bookcases,Debit Card
B-25996,2018-02-04 00:00:00.0000000,Prashant,Delhi,Delhi,217,72,2,Furniture,Furnishings,COD
B-25619,2018-04-18 00:00:00.0000000,Ramesh,Gujarat,Ahmedabad,353,90,8,Clothing,Saree,COD
B-26050,2018-03-06 00:00:00.0000000,Paridhi,Rajasthan,Jaipur,382,92,2,Electronics,Printers,COD
B-26000,2018-02-06 00:00:00.0000000,Shubham,Delhi,Delhi,597,93,4,Furniture,Chairs,Debit Card
B-26058,2018-03-11 00:00:00.0000000,Aditya,Punjab,Chandigarh,212,97,7,Clothing,Hankerchief,COD
B-25856,2018-11-10 00:00:00.0000000,Abhijeet,Maharashtra,Mumbai,689,90,5,Clothing,Saree,COD
B-26044,2018-03-02 00:00:00.0000000,Sanjay,Goa,Goa,28,-10,3,Clothing,Skirt,COD
B-25654,2018-05-10 00:00:00.0000000,Sabah,Maharashtra,Mumbai,34,12,3,Clothing,Hankerchief,Credit Card
B-26051,2018-03-07 00:00:00.0000000,Parishi,West Bengal,Kolkata,600,-102,5,Electronics,Electronic Games,Debit Card
B-25636,2018-04-26 00:00:00.0000000,Nishi,Maharashtra,Mumbai,637,113,5,Clothing,Saree,UPI
B-25710,2018-07-05 00:00:00.0000000,Megha,Maharashtra,Pune,616,-69,7,Furniture,Furnishings,Debit Card
B-25656,2018-05-11 00:00:00.0000000,Priyanka,Maharashtra,Pune,624,37,2,Electronics,Electronic Games,Debit Card
B-25919,2018-12-23 00:00:00.0000000,Neha,Rajasthan,Udaipur,28,4,1,Clothing,T-shirt,COD
B-25781,2018-09-14 00:00:00.0000000,Rutuja,Gujarat,Ahmedabad,584,-444,7,Electronics,Printers,UPI
B-25899,2018-12-08 00:00:00.0000000,Aishwarya,Uttar Pradesh,Prayagraj,28,6,4,Clothing,Skirt,COD
B-26093,2018-03-27 00:00:00.0000000,Sarita,Maharashtra,Pune,33,-1,1,Clothing,Saree,Credit Card
B-25753,2018-08-17 00:00:00.0000000,Shivam,Uttar Pradesh,Lucknow,27,-20,2,Clothing,Hankerchief,COD
B-25858,2018-11-13 00:00:00.0000000,Uudhav,Maharashtra,Mumbai,27,5,2,Clothing,Skirt,COD
B-25762,2018-08-26 00:00:00.0000000,Anudeep,Madhya Pradesh,Indore,27,4,3,Clothing,Skirt,COD
B-25625,2018-04-23 00:00:00.0000000,Pinky,Jammu and Kashmir,Kashmir,635,-349,5,Clothing,Saree,Debit Card
B-25857,2018-11-10 00:00:00.0000000,Anand,Madhya Pradesh,Indore,598,166,4,Furniture,Bookcases,UPI
B-25919,2018-12-23 00:00:00.0000000,Neha,Rajasthan,Udaipur,636,-204,2,Electronics,Printers,Debit Card
B-25864,2018-11-15 00:00:00.0000000,Aromal,Maharashtra,Mumbai,27,9,2,Clothing,Hankerchief,COD
B-25698,2018-06-23 00:00:00.0000000,Amisha,Tamil Nadu,Chennai,27,-6,4,Clothing,Hankerchief,COD
B-25959,2018-01-18 00:00:00.0000000,Muskan,Madhya Pradesh,Indore,637,212,8,Electronics,Phones,Debit Card
B-26073,2018-03-21 00:00:00.0000000,Pournamasi,Madhya Pradesh,Indore,290,110,9,Clothing,Stole,UPI
B-25649,2018-05-05 00:00:00.0000000,Rachna,Haryana,Chandigarh,27,-25,2,Clothing,Stole,COD
B-25806,2018-10-06 00:00:00.0000000,Dhanraj,Madhya Pradesh,Indore,632,-114,4,Furniture,Tables,UPI
B-25756,2018-08-20 00:00:00.0000000,Mohan,Maharashtra,Mumbai,643,-45,2,Electronics,Printers,Debit Card
B-26003,2018-02-08 00:00:00.0000000,Hitesh,Madhya Pradesh,Bhopal,652,13,6,Furniture,Furnishings,Debit Card
B-25752,2018-08-14 00:00:00.0000000,Vaibhav,Madhya Pradesh,Indore,33,-27,1,Furniture,Chairs,Credit Card
B-25783,2018-09-15 00:00:00.0000000,Shivangi,Madhya Pradesh,Indore,26,2,2,Clothing,Hankerchief,COD
B-25802,2018-10-05 00:00:00.0000000,Yash,Maharashtra,Mumbai,633,-633,11,Electronics,Accessories,UPI
B-25881,2018-11-25 00:00:00.0000000,Lalita,Uttar Pradesh,Mathura,26,9,2,Clothing,Leggings,COD
B-25898,2018-12-07 00:00:00.0000000,Abhishek,Rajasthan,Udaipur,191,93,4,Clothing,Shirt,UPI
B-25696,2018-06-21 00:00:00.0000000,Noopur,Karnataka,Bangalore,887,80,3,Electronics,Printers,UPI
B-25826,2018-10-22 00:00:00.0000000,Tanushree,Maharashtra,Mumbai,637,261,2,Electronics,Printers,COD
B-25745,2018-08-09 00:00:00.0000000,Kartik,Gujarat,Ahmedabad,670,15,5,Furniture,Bookcases,Debit Card
B-25943,2018-01-09 00:00:00.0000000,Shardul,Gujarat,Ahmedabad,26,7,4,Clothing,Hankerchief,COD
B-26051,2018-03-07 00:00:00.0000000,Parishi,West Bengal,Kolkata,676,195,5,Furniture,Bookcases,Debit Card
B-25624,2018-04-22 00:00:00.0000000,Vini,Karnataka,Bangalore,26,12,3,Clothing,Hankerchief,COD
B-25723,2018-07-18 00:00:00.0000000,Wale,Maharashtra,Mumbai,26,-24,1,Clothing,Stole,COD
B-26052,2018-03-08 00:00:00.0000000,Ajay,Karnataka,Bangalore,25,7,2,Clothing,Stole,COD
B-25603,2018-04-03 00:00:00.0000000,Jahan,Madhya Pradesh,Bhopal,24,-30,1,Furniture,Chairs,COD
B-25983,2018-01-30 00:00:00.0000000,Atul,Delhi,Delhi,32,-12,1,Furniture,Chairs,Credit Card
B-25650,2018-05-06 00:00:00.0000000,Chirag,Maharashtra,Mumbai,31,-2,2,Clothing,Saree,Credit Card
B-25656,2018-05-11 00:00:00.0000000,Priyanka,Maharashtra,Pune,651,169,5,Electronics,Printers,COD
B-26018,2018-02-14 00:00:00.0000000,Aarushi,Tamil Nadu,Chennai,326,107,3,Furniture,Furnishings,UPI
B-25783,2018-09-15 00:00:00.0000000,Shivangi,Madhya Pradesh,Indore,30,-6,2,Clothing,Hankerchief,UPI
B-25951,2018-01-13 00:00:00.0000000,Jesal,West Bengal,Kolkata,30,5,2,Clothing,Kurti,UPI
B-25974,2018-01-25 00:00:00.0000000,Manisha,Rajasthan,Udaipur,662,240,2,Furniture,Bookcases,COD
B-25754,2018-08-18 00:00:00.0000000,Akshay,Bihar,Patna,30,-23,2,Clothing,Saree,UPI
B-26073,2018-03-21 00:00:00.0000000,Pournamasi,Madhya Pradesh,Indore,29,9,3,Clothing,Saree,UPI
B-25796,2018-09-24 00:00:00.0000000,Sukrith,Maharashtra,Mumbai,28,1,1,Electronics,Accessories,UPI
B-25653,2018-05-08 00:00:00.0000000,Farah,Nagaland,Kohima,28,-3,2,Clothing,Saree,UPI
B-25884,2018-11-28 00:00:00.0000000,Sumeet,Maharashtra,Mumbai,24,2,4,Clothing,Hankerchief,COD
B-25650,2018-05-06 00:00:00.0000000,Chirag,Maharashtra,Mumbai,28,-26,2,Clothing,Stole,UPI
B-26045,2018-03-03 00:00:00.0000000,Nidhi,Nagaland,Kohima,27,5,1,Clothing,Stole,UPI
B-25672,2018-05-28 00:00:00.0000000,Akanksha,Andhra Pradesh,Hyderabad,27,-15,1,Clothing,Stole,UPI
B-25949,2018-01-13 00:00:00.0000000,Shantanu,Maharashtra,Mumbai,24,11,3,Clothing,Hankerchief,COD
B-25733,2018-07-28 00:00:00.0000000,Dhirajendu,Maharashtra,Mumbai,23,-6,4,Clothing,Hankerchief,COD
B-25697,2018-06-22 00:00:00.0000000,Vijay,Jammu and Kashmir,Kashmir,322,193,5,Electronics,Printers,COD
B-25893,2018-12-04 00:00:00.0000000,Vrinda,Uttar Pradesh,Mathura,688,-103,6,Electronics,Accessories,Debit Card
B-25802,2018-10-05 00:00:00.0000000,Yash,Maharashtra,Mumbai,23,-3,1,Clothing,Shirt,COD
B-25961,2018-01-18 00:00:00.0000000,Surbhi,Gujarat,Ahmedabad,26,3,3,Clothing,Skirt,UPI
B-25751,2018-08-14 00:00:00.0000000,Nishant,Maharashtra,Mumbai,68,-56,2,Electronics,Phones,COD
B-25814,2018-10-10 00:00:00.0000000,Swapnil,Madhya Pradesh,Indore,462,169,4,Clothing,Saree,COD
B-25702,2018-06-27 00:00:00.0000000,Shaily,Maharashtra,Mumbai,941,203,3,Furniture,Tables,UPI
B-25896,2018-12-05 00:00:00.0000000,Aman,Maharashtra,Mumbai,23,4,2,Clothing,Skirt,COD
B-25969,2018-01-21 00:00:00.0000000,Shreyshi,Gujarat,Surat,720,43,2,Electronics,Printers,UPI
B-25778,2018-09-11 00:00:00.0000000,Surabhi,Maharashtra,Mumbai,724,-447,4,Electronics,Electronic Games,UPI
B-25859,2018-11-14 00:00:00.0000000,Chikku,Madhya Pradesh,Indore,724,253,2,Furniture,Bookcases,UPI
B-25810,2018-10-10 00:00:00.0000000,Nripraj,Punjab,Chandigarh,26,10,4,Clothing,Hankerchief,UPI
B-25616,2018-04-15 00:00:00.0000000,Kanak,Goa,Goa,22,-2,3,Clothing,Hankerchief,COD
B-25633,2018-04-26 00:00:00.0000000,Amit,Sikkim,Gangtok,711,-8,4,Clothing,Saree,Debit Card
B-25753,2018-08-17 00:00:00.0000000,Shivam,Uttar Pradesh,Lucknow,107,31,5,Clothing,T-shirt,COD
B-25764,2018-08-28 00:00:00.0000000,Sanjova,Maharashtra,Pune,765,-153,2,Electronics,Phones,Debit Card
B-25864,2018-11-15 00:00:00.0000000,Aromal,Maharashtra,Mumbai,22,8,2,Clothing,Leggings,COD
B-25725,2018-07-20 00:00:00.0000000,Anisha,Nagaland,Kohima,26,-5,2,Clothing,Stole,UPI
B-25858,2018-11-13 00:00:00.0000000,Uudhav,Maharashtra,Mumbai,22,8,3,Clothing,Hankerchief,COD
B-25817,2018-10-13 00:00:00.0000000,Praneet,Maharashtra,Mumbai,743,89,5,Electronics,Printers,UPI
B-25703,2018-06-28 00:00:00.0000000,Ekta,Madhya Pradesh,Indore,22,-15,4,Clothing,Kurti,COD
B-25610,2018-04-09 00:00:00.0000000,Yogesh,Bihar,Patna,781,594,6,Electronics,Printers,Debit Card
B-25652,2018-05-08 00:00:00.0000000,Tushina,Goa,Goa,25,-2,5,Clothing,Hankerchief,UPI
B-25891,2018-12-04 00:00:00.0000000,Shivani,Madhya Pradesh,Indore,25,2,2,Clothing,Hankerchief,UPI
B-25764,2018-08-28 00:00:00.0000000,Sanjova,Maharashtra,Pune,119,43,5,Clothing,T-shirt,COD
B-25664,2018-05-20 00:00:00.0000000,Pratyusmita,Bihar,Patna,785,52,2,Electronics,Phones,Debit Card
B-25645,2018-05-01 00:00:00.0000000,Yaanvi,Madhya Pradesh,Indore,183,-66,5,Electronics,Phones,UPI
B-26008,2018-02-09 00:00:00.0000000,Kalyani,Tamil Nadu,Chennai,22,4,1,Clothing,Stole,COD
B-26061,2018-03-14 00:00:00.0000000,Anurag,Madhya Pradesh,Indore,642,180,5,Clothing,Saree,COD
B-25781,2018-09-14 00:00:00.0000000,Rutuja,Gujarat,Ahmedabad,767,-353,5,Clothing,Trousers,COD
B-25999,2018-02-05 00:00:00.0000000,Diwakar,Delhi,Delhi,770,323,3,Electronics,Accessories,COD
B-25783,2018-09-15 00:00:00.0000000,Shivangi,Madhya Pradesh,Indore,21,-17,3,Clothing,Shirt,COD
B-25800,2018-10-01 00:00:00.0000000,Ishit,Maharashtra,Pune,21,-6,3,Clothing,Leggings,COD
B-26093,2018-03-27 00:00:00.0000000,Sarita,Maharashtra,Pune,492,187,2,Electronics,Accessories,UPI
B-25638,2018-04-26 00:00:00.0000000,Parth,Maharashtra,Pune,816,-96,3,Electronics,Printers,Debit Card
B-26026,2018-02-19 00:00:00.0000000,Kanak,Goa,Goa,25,2,3,Clothing,Kurti,Credit Card
B-25902,2018-12-10 00:00:00.0000000,Ishpreet,Maharashtra,Mumbai,802,120,7,Electronics,Accessories,COD
B-25968,2018-01-21 00:00:00.0000000,Paromita,Punjab,Amritsar,811,154,7,Electronics,Accessories,UPI
B-26099,2018-03-30 00:00:00.0000000,Bhishm,Maharashtra,Mumbai,835,267,5,Electronics,Phones,Debit Card
B-25699,2018-06-24 00:00:00.0000000,Kritika,Uttar Pradesh,Lucknow,21,-5,1,Electronics,Accessories,COD
B-26076,2018-03-21 00:00:00.0000000,Jahan,Madhya Pradesh,Bhopal,450,-190,4,Furniture,Bookcases,COD
